impact
 0.027663469314575195
 0.0033322572708129883
 0.018614232540130615
 0.02010953426361084
 0.18743163347244263
 0.0018555521965026855
 0.0013848543167114258
 0.061724722385406494
 0.19116628170013428
 0.060775816440582275
 0.5124022960662842
 0.3368943929672241
 0.26075780391693115
 0.10903459787368774
 0.08002537488937378
 0.07393741607666016
 0.40573084354400635
 0.2689610719680786
 0.12331962585449219
 0.10638689994812012
 0.09797453880310059
 0.03753960132598877
 0.05144721269607544
 0.23075437545776367
 0.12222564220428467
 0.3270992040634155
 1.0084435939788818
 0.3583402633666992
 0.045362889766693115
 0.09475719928741455
 0.05793416500091553
 0.05089974403381348
 0.008447349071502686
 0.07581627368927002
 0.0006621479988098145
 0.007640421390533447
 0.029723048210144043
 0.049893736839294434
 0.01029658317565918
 0.003940701484680176
 0.026601672172546387
 0.0035595297813415527
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0032367706298828125
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.007750451564788818
 0.0033797025680541992
 0.0051329731941223145
 0.007625281810760498
 0.006893157958984375
 0.0006173849105834961
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.008697867393493652
 0.0022965073585510254
 0.004199326038360596
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0099717378616333
 0.006499052047729492
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.008621275424957275
 0.0037271976470947266
 0.008312702178955078
 0.006427288055419922
 0.00360107421875
 0.011711359024047852
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.009279072284698486
 0.0017841458320617676
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.010246813297271729
 0.008706867694854736
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.005439877510070801
 0.005647122859954834
 0.005341291427612305
 0.0018534064292907715
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.007944107055664062
 0.004819393157958984
 0.008803844451904297
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0034503936767578125
 0.005550205707550049
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0018875598907470703
 0.003282010555267334
 0.004231512546539307
 0.0006621479988098145
 0.0006621479988098145
 0.0006621479988098145
 0.0212060809135437
 0.0016934871673583984
 0.017266809940338135
 0.560462087392807
 0.011777043342590332
 0.018874406814575195
 0.030675828456878662
 0.02965468168258667
 0.07244765758514404
 0.010633468627929688
 0.016427278518676758
 0.014767825603485107
 0.08331811428070068
 0.05176311731338501
 0.06325536966323853
 0.11304646730422974
 0.09703308343887329
