0,2018,sig,GG2H,ggH_2018_hgg,ggh,UntaggedTag_8,/eos/user/r/rgargiul/amrutha_ws/output_GluGluHToGG_M125_TuneCP5_13TeV-amcatnloFXFX-pythia8_GG2H.root,ggh_125_13TeV_UntaggedTag_8,./Models/signal/CMS-HGG_sigfit_packaged_UntaggedTag_8.root,wsig_13TeV:hggpdfsmrel_GG2H_2018_UntaggedTag_8_13TeV,63670.0,0.8797543191230943,6.718837359522607e-05,0.8796495018700192
1,2018,sig,GG2HPLUSINT,ggh_2018_hgg,ggh,UntaggedTag_8,/eos/user/r/rgargiul/amrutha_ws/output_GluGluHToGGPlusIntGG_M125_TuneCP5_13TeV-sherpa-pythia8_GG2HPLUSINT.root,ggh_125_13TeV_UntaggedTag_8,./Models/signal/CMS-HGG_sigfit_packaged_UntaggedTag_8.root,wsig_13TeV:hggpdfsmrel_GG2HPLUSINT_2018_UntaggedTag_8_13TeV,63670.0,0.874969501643136,0.00018419583205425433,0.8756223190862653
2,2018,sig,VBF,qqH_2018_hgg,vbf,UntaggedTag_8,/eos/user/r/rgargiul/amrutha_ws/output_VBFHToGG_M125_TuneCP5_13TeV-amcatnlo-pythia8_VBF.root,vbf_125_13TeV_UntaggedTag_8,./Models/signal/CMS-HGG_sigfit_packaged_UntaggedTag_8.root,wsig_13TeV:hggpdfsmrel_VBF_2018_UntaggedTag_8_13TeV,63670.0,0.025021190673442106,5.7903612640241676e-05,0.026110014256622596
3,merged,bkg,bkg_mass,bkg_mass,-,UntaggedTag_8,-,-,./Models/background/CMS-HGG_multipdf_UntaggedTag_8.root,multipdf:CMS_hgg_UntaggedTag_8_13TeV_bkgshape,1.0,-,-,-
4,merged,data,data_obs,data_obs,-,UntaggedTag_8,-,-,./Models/background/CMS-HGG_multipdf_UntaggedTag_8.root,multipdf:roohist_data_mass_UntaggedTag_8,-1.0,-,-,-
